From	Entry
ENSP00000419457	O60393
ENSP00000419463	A1A5C7
ENSP00000419465	Q9GZV5
ENSP00000419467	Q9H3U5
ENSP00000419477	Q9UBY9
ENSP00000419486	Q8IYY4
ENSP00000419503	Q5VWC8
ENSP00000419506	Q8IXQ6
ENSP00000419529	O95990
ENSP00000419530	A6QL64
ENSP00000419561	Q9Y2Z2
ENSP00000419562	Q96N46
ENSP00000419565	O60393
ENSP00000419574	P54762
ENSP00000419582	O14807
ENSP00000419599	Q96FX2
ENSP00000419631	P16333
ENSP00000419642	Q4L180
ENSP00000419659	O15533
ENSP00000419676	P14651
ENSP00000419711	Q15910
ENSP00000419730	Q8ND83
ENSP00000419754	Q8NEM7
ENSP00000419765	Q9H8M2
ENSP00000419767	Q14C86
ENSP00000419772	Q9HBL6
ENSP00000419791	P78362
ENSP00000419818	Q9H1R2
ENSP00000419832	O00222
ENSP00000419833	Q8NHQ1
ENSP00000419835	Q14831
ENSP00000419845	Q9H8M2
ENSP00000419851	P49915
ENSP00000419856	Q15910
ENSP00000419901	Q5T7N2
ENSP00000419902	Q9HC78
ENSP00000419945	Q9UQF0
ENSP00000419952	Q14722
ENSP00000419970	P16435
ENSP00000419975	Q8IYB4
ENSP00000419985	Q5TGU0
ENSP00000419990	Q9UKE5
ENSP00000420009	P17509
ENSP00000420010	O00481
ENSP00000420042	P98095
ENSP00000420091	O94933
ENSP00000420095	Q9ULU4
ENSP00000420112	A5PL33
ENSP00000420132	Q9NRY7
ENSP00000420174	P60508
ENSP00000420176	Q9NR33
ENSP00000420182	B3KU38
ENSP00000420185	P20839
ENSP00000420188	P21554
ENSP00000420193	Q9Y530
ENSP00000420194	P41180
ENSP00000420213	O75369
ENSP00000420230	P42081
ENSP00000420234	O15265
ENSP00000420265	Q8TCW7
ENSP00000420271	Q8NDX5
ENSP00000420283	Q92786
ENSP00000420294	Q8NDX5
ENSP00000420295	P35913
ENSP00000420306	Q13769
ENSP00000420321	Q9Y6N7
ENSP00000420323	Q96QZ7
ENSP00000420324	Q9HC78
ENSP00000420331	Q99442
ENSP00000420350	Q16653
ENSP00000420387	P98196
ENSP00000420419	P57087
ENSP00000420443	Q9P003
ENSP00000420449	Q2M2H8
ENSP00000420454	Q8NDX5
ENSP00000420459	Q96HN2
ENSP00000420463	Q9UKT9
ENSP00000420465	Q8N6D2
ENSP00000420477	O15069
ENSP00000420484	Q9Y530
ENSP00000420494	Q9GZY6
ENSP00000420500	O60381
ENSP00000420525	Q9UP52
ENSP00000420546	Q14916
ENSP00000420555	Q8IYB4
ENSP00000420557	P22794
ENSP00000420558	Q9UJF2
ENSP00000420564	Q6JVE6
ENSP00000420588	Q00059
ENSP00000420595	P14651
ENSP00000420597	Q969Z0
ENSP00000420601	Q9Y530
ENSP00000420612	Q7Z3E1
ENSP00000420614	Q14916
ENSP00000420618	P01258
ENSP00000420637	Q9Y6N7
ENSP00000420659	Q96CT2
ENSP00000420660	Q5R372
ENSP00000420673	P47914
ENSP00000420687	Q6ZSY5
ENSP00000420705	P38398
ENSP00000420712	Q9HBX9
ENSP00000420718	Q9NX05
ENSP00000420721	Q68DE3
ENSP00000420734	Q9NTJ3
ENSP00000420790	A8MPY1
ENSP00000420801	Q96HN2
ENSP00000420803	P20839
ENSP00000420840	Q9Y5I3
ENSP00000420842	Q02153
ENSP00000420872	Q8TB68
ENSP00000420875	Q96G75
ENSP00000420880	O95235
ENSP00000420896	Q96NX9
ENSP00000420918	O43497
ENSP00000420920	Q9BQ16
ENSP00000421006	Q8IWK6
ENSP00000421029	Q4G0N4
ENSP00000421039	Q8TB68
ENSP00000421067	Q01484
ENSP00000421075	Q7KZI7
ENSP00000421079	Q9C030
ENSP00000421096	P22234
ENSP00000421142	Q495X7
ENSP00000421155	P10275
ENSP00000421156	Q96EI5
ENSP00000421161	Q5XKR9
ENSP00000421169	Q6ZU67
ENSP00000421171	Q4L235
ENSP00000421180	Q96JK9
ENSP00000421183	O94929
ENSP00000421200	P78312
ENSP00000421202	Q86WP2
ENSP00000421242	Q9UPQ0
ENSP00000421246	P52739
ENSP00000421251	Q8TAD4
ENSP00000421257	O43424
ENSP00000421258	Q13106
ENSP00000421280	Q9HD67
ENSP00000421304	Q7Z3B4
ENSP00000421323	P62633
ENSP00000421326	P98194
ENSP00000421358	Q92540
ENSP00000421362	P13611
ENSP00000421377	Q9H5I5
ENSP00000421384	P01133
ENSP00000421396	Q00005
ENSP00000421398	Q96AA8
ENSP00000421450	Q9ULL8
ENSP00000421464	O94979
ENSP00000421481	P08235
ENSP00000421518	O43497
ENSP00000421544	Q9H0N5
ENSP00000421561	P15692
ENSP00000421580	Q05DH4
ENSP00000421583	P43115
ENSP00000421600	P29120
ENSP00000421625	O15254
ENSP00000421632	Q9UBK2
ENSP00000421655	Q13428
ENSP00000421665	Q86VE9
ENSP00000421684	Q8TEU7
ENSP00000421690	Q9H799
ENSP00000421711	Q9UF33
ENSP00000421724	Q9Y4B6
ENSP00000421725	P02774
ENSP00000421757	O60701
ENSP00000421768	Q9NSY1
ENSP00000421802	Q9C030
ENSP00000421809	Q9P2K1
ENSP00000421821	P02545
ENSP00000421825	Q6PUV4
ENSP00000421849	Q6P179
ENSP00000421857	Q96EI5
ENSP00000421860	Q8TF17
ENSP00000421861	Q96JG8
ENSP00000421863	Q17R98
ENSP00000421873	Q16594
ENSP00000421884	Q96CM8
ENSP00000421915	Q499Z4
ENSP00000421919	Q96NX9
ENSP00000421926	Q96RL1
ENSP00000421985	Q8TF40
ENSP00000422008	P20936
ENSP00000422031	P45379
ENSP00000422042	Q8NFP4
ENSP00000422044	Q6UXI9
ENSP00000422074	P52742
ENSP00000422078	P53999
ENSP00000422089	Q8N960
ENSP00000422110	P62633
ENSP00000422131	Q96PV7
ENSP00000422138	Q13634
ENSP00000422168	P78314
ENSP00000422174	Q9UHL3
ENSP00000422185	Q96PQ0
ENSP00000422202	Q5H9U9
ENSP00000422217	Q8N3A8
ENSP00000422243	Q96J01
ENSP00000422246	Q9P2R6
ENSP00000422261	O94813
ENSP00000422268	O43497
ENSP00000422295	P35606
ENSP00000422327	O95243
ENSP00000422334	Q9UJU2
ENSP00000422337	Q86WP2
ENSP00000422354	Q8NEC7
ENSP00000422377	Q9P0K7
ENSP00000422400	Q9Y6R1
ENSP00000422407	O43497
ENSP00000422423	Q5H9U9
ENSP00000422431	Q8WZ71
ENSP00000422442	Q08345
ENSP00000422464	Q9NRA1
ENSP00000422474	Q6UXI9
ENSP00000422482	O95757
ENSP00000422492	Q495T6
ENSP00000422532	Q96S65
ENSP00000422533	Q9HAR2
ENSP00000422542	P09936
ENSP00000422551	Q9H1K0
ENSP00000422554	P58397
ENSP00000422556	P16471
ENSP00000422581	Q8N7C3
ENSP00000422591	O94813
ENSP00000422595	Q96QB1
ENSP00000422607	P33121
ENSP00000422626	Q4G0J3
ENSP00000422775	P20941
ENSP00000422806	P53999
ENSP00000422813	Q8TBY0
ENSP00000422834	Q86XX4
ENSP00000422840	Q9UJU2
ENSP00000422855	Q96Q91
ENSP00000422872	P98194
ENSP00000422903	Q14515
ENSP00000422909	O60701
ENSP00000422936	P33981
ENSP00000422937	O43897
ENSP00000422942	Q9P0K7
ENSP00000422947	Q9BYJ4
ENSP00000422983	P48764
ENSP00000423021	O95436
ENSP00000423045	O43497
ENSP00000423046	Q494V2
ENSP00000423075	Q9UBK2
ENSP00000423091	Q8N441
ENSP00000423112	O43497
ENSP00000423121	Q93038
ENSP00000423123	Q9NQI0
ENSP00000423155	O43497
ENSP00000423159	A6NCC3
ENSP00000423161	P78413
ENSP00000423164	Q5XKR9
ENSP00000423165	O60271
ENSP00000423181	Q86TJ2
ENSP00000423190	Q8N5Z0
ENSP00000423205	Q8WU39
ENSP00000423256	Q6NW40
ENSP00000423295	Q96DR7
ENSP00000423312	Q9P2B7
ENSP00000423313	Q49A17
ENSP00000423317	O43497
ENSP00000423330	P98194
ENSP00000423332	Q96PY6
ENSP00000423337	O76024
ENSP00000423339	Q13409
ENSP00000423341	Q8N5Z0
ENSP00000423354	Q96KG7
ENSP00000423366	Q6ZU35
ENSP00000423385	O95251
ENSP00000423391	Q6ZWI9
ENSP00000423395	P20936
ENSP00000423413	P42684
ENSP00000423418	Q96DR7
ENSP00000423421	Q9BQ16
ENSP00000423477	Q8N7B6
ENSP00000423485	P46926
ENSP00000423536	Q8N7B6
ENSP00000423541	Q496J9
ENSP00000423550	P0DP91
ENSP00000423577	P55289
ENSP00000423578	P42684
ENSP00000423582	O00444
ENSP00000423602	Q9UN19
ENSP00000423606	Q9BQ16
ENSP00000423651	Q86TI0
ENSP00000423660	Q8TF17
ENSP00000423663	Q7Z3T8
ENSP00000423665	Q07002
ENSP00000423670	Q7Z353
ENSP00000423674	P46926
ENSP00000423684	O15455
ENSP00000423712	Q8NEF3
ENSP00000423734	Q96S94
ENSP00000423760	Q4L235
ENSP00000423762	Q9BZA7
ENSP00000423772	O00139
ENSP00000423812	O15335
ENSP00000423820	Q8NB50
ENSP00000423827	Q49A17
ENSP00000423848	Q96JG8
ENSP00000423852	P78312
ENSP00000423854	Q9P0K7
ENSP00000423881	Q8N7B6
ENSP00000423907	Q06330
ENSP00000423914	Q8N7B6
ENSP00000423945	P52739
ENSP00000423947	Q86TJ2
ENSP00000423950	Q9UF33
ENSP00000423974	Q7KZI7
ENSP00000423985	Q9NQV8
ENSP00000424007	Q6ZNX1
ENSP00000424016	Q8WX93
ENSP00000424040	P59544
ENSP00000424063	P27824
ENSP00000424064	Q9BV44
ENSP00000424071	Q93038
ENSP00000424151	Q68DU8
ENSP00000424161	Q9NRR4
ENSP00000424205	Q15326
ENSP00000424226	Q9P273
ENSP00000424235	P78413
ENSP00000424243	Q5T1H1
ENSP00000424275	P46926
ENSP00000424287	Q9HAD4
ENSP00000424297	Q96HC4
ENSP00000424307	Q9NZ71
ENSP00000424314	Q96EI5
ENSP00000424316	P01133
ENSP00000424328	Q9NP92
ENSP00000424360	Q96HC4
ENSP00000424369	Q96QZ7
ENSP00000424381	Q9BU23
ENSP00000424424	Q96Q91
ENSP00000424437	Q9UPQ0
ENSP00000424446	Q96DR7
ENSP00000424451	O94979
ENSP00000424494	Q01814
ENSP00000424500	Q8TBY0
ENSP00000424544	Q13454
ENSP00000424548	Q01831
ENSP00000424565	Q9BYE9
ENSP00000424566	Q96G79
ENSP00000424571	P35556
ENSP00000424576	O76094
ENSP00000424577	O95251
ENSP00000424585	Q6UX41
ENSP00000424607	Q96RI9
ENSP00000424609	Q8TED0
ENSP00000424613	P51659
ENSP00000424618	Q8IV33
ENSP00000424630	P08319
ENSP00000424635	O94979
ENSP00000424645	Q9UPQ0
ENSP00000424647	Q96S94
ENSP00000424664	O43497
ENSP00000424697	P42684
ENSP00000424733	Q8N302
ENSP00000424757	Q96PY6
ENSP00000424765	Q9Y2J4
ENSP00000424783	P98194
ENSP00000424795	P30307
ENSP00000424814	Q8N3A8
ENSP00000424825	Q9UPQ0
ENSP00000424838	Q9NQI0
ENSP00000424873	O95243
ENSP00000424913	Q13075
ENSP00000424926	Q16637
ENSP00000424938	Q96PY6
ENSP00000424940	P51659
ENSP00000424960	P22455
ENSP00000425006	P33121
ENSP00000425025	Q8N441
ENSP00000425031	Q99729
ENSP00000425040	Q9C0I3
ENSP00000425054	Q6AWC2
ENSP00000425062	O95359
ENSP00000425092	O95232
ENSP00000425093	Q13634
ENSP00000425118	Q92973
ENSP00000425133	Q92540
ENSP00000425142	Q5VWP3
ENSP00000425153	O43497
ENSP00000425222	Q9UPQ0
ENSP00000425236	Q12955
ENSP00000425244	P06028
ENSP00000425281	P25101
ENSP00000425320	P98194
ENSP00000425322	P54252
ENSP00000425354	P25101
ENSP00000425359	Q9NQI0
ENSP00000425389	Q8TEU7
ENSP00000425394	O94929
ENSP00000425416	P08319
ENSP00000425424	Q6UXG8
ENSP00000425437	Q68E01
ENSP00000425451	O43497
ENSP00000425461	Q8N7B6
ENSP00000425470	P30307
ENSP00000425475	Q9Y2J4
ENSP00000425477	Q495T6
ENSP00000425501	O95436
ENSP00000425502	Q9BQ16
ENSP00000425522	O43497
ENSP00000425556	Q8WX93
ENSP00000425568	Q9ULK6
ENSP00000425569	Q8N5T2
ENSP00000425570	Q9BQ16
ENSP00000425600	Q68D91
ENSP00000425698	O43497
ENSP00000425730	Q6IE81
ENSP00000425758	Q6P179
ENSP00000425765	Q7KZI7
ENSP00000425786	Q6V702
ENSP00000425840	Q9ULK6
ENSP00000425908	O94856
ENSP00000425930	O60337
ENSP00000425938	Q8N7B6
ENSP00000425979	Q9NRR4
ENSP00000426002	Q5H8A4
ENSP00000426015	Q674X7
ENSP00000426018	Q92870
ENSP00000426044	Q96QP1
ENSP00000426078	Q03188
ENSP00000426081	Q8TEU7
ENSP00000426088	Q96HH9
ENSP00000426090	O43490
ENSP00000426091	Q8NBM8
ENSP00000426098	O43497
ENSP00000426103	Q96AX9
ENSP00000426119	P52943
ENSP00000426120	Q96HH9
ENSP00000426128	Q96AX9
ENSP00000426129	Q96MT8
ENSP00000426134	Q86VE9
ENSP00000426150	P33121
ENSP00000426154	O60336
ENSP00000426172	O43497
ENSP00000426177	Q9BQ16
ENSP00000426193	Q8NB50
ENSP00000426212	P30281
ENSP00000426223	P62633
ENSP00000426232	O43497
ENSP00000426237	Q86VE9
ENSP00000426261	O43497
ENSP00000426289	P57771
ENSP00000426290	Q5VWP3
ENSP00000426296	A6NKN8
ENSP00000426313	O43497
ENSP00000426318	Q9BQ16
ENSP00000426319	Q02153
ENSP00000426366	P49146
ENSP00000426496	Q495X7
ENSP00000426504	P52739
ENSP00000426528	Q8N7J2
ENSP00000426533	P12107
ENSP00000426548	Q68DU8
ENSP00000426558	O43497
ENSP00000426560	O60701
ENSP00000426568	Q15797
ENSP00000426569	O94979
ENSP00000426613	Q96KP6
ENSP00000426626	Q12923
ENSP00000426638	Q16134
ENSP00000426691	D6RF30
ENSP00000426697	P54252
ENSP00000426716	Q9BQ16
ENSP00000426745	P04035
ENSP00000426809	O43490
ENSP00000426814	O43497
ENSP00000426831	P42684
ENSP00000426848	Q7Z3T8
ENSP00000426850	P53999
ENSP00000426879	Q5FYB1
ENSP00000426886	O94979
ENSP00000426900	O60271
ENSP00000426915	Q92540
ENSP00000426917	Q9UNQ0
ENSP00000426947	Q8WX93
ENSP00000426983	O15516
ENSP00000427015	Q15349
ENSP00000427039	Q9BSA9
ENSP00000427073	O15438
ENSP00000427089	P25054
ENSP00000427097	Q9Y255
ENSP00000427100	P53999
ENSP00000427106	Q96KP6
ENSP00000427108	Q9NXV6
ENSP00000427123	Q9P0K7
ENSP00000427130	Q6ZTN6
ENSP00000427151	O75179
ENSP00000427166	Q8NBM8
ENSP00000427173	O43497
ENSP00000427211	Q92870
ENSP00000427223	Q8TCQ1
ENSP00000427231	O43497
ENSP00000427235	Q8N568
ENSP00000427238	O43497
ENSP00000427247	O43497
ENSP00000427296	Q0JRZ9
ENSP00000427329	Q6PJQ5
ENSP00000427336	P55073
ENSP00000427346	O43490
ENSP00000427350	Q68CZ6
ENSP00000427379	Q7LFL8
ENSP00000427380	Q9Y5W7
ENSP00000427401	Q8N9Q2
ENSP00000427409	Q96GZ6
ENSP00000427445	P32298
ENSP00000427461	P98194
ENSP00000427465	Q99729
ENSP00000427480	Q96RL1
ENSP00000427494	Q96EI5
ENSP00000427505	P78312
ENSP00000427514	P49715
ENSP00000427521	O15438
ENSP00000427542	P78337
ENSP00000427548	O94813
ENSP00000427550	Q8TEP8
ENSP00000427552	Q08345
ENSP00000427554	O00444
ENSP00000427555	D6RIA3
ENSP00000427562	P42684
ENSP00000427567	Q9C0D6
ENSP00000427569	Q6AWC2
ENSP00000427607	Q9BQS2
ENSP00000427633	A6NMX2
ENSP00000427641	Q02083
ENSP00000427653	Q96PY6
ENSP00000427657	Q9ULD9
ENSP00000427661	Q96Q91
ENSP00000427690	P06028
ENSP00000427694	Q8TCT1
ENSP00000427695	P50616
ENSP00000427704	Q9C030
ENSP00000427722	Q96PE3
ENSP00000427729	Q8IXT5
ENSP00000427741	Q86SE8
ENSP00000427772	Q8IX03
ENSP00000427792	Q9H8W4
ENSP00000427796	Q86WN1
ENSP00000427798	Q8NE09
ENSP00000427820	Q49A92
ENSP00000427822	P51809
ENSP00000427864	P42261
ENSP00000427866	Q08495
ENSP00000427882	Q7Z5J8
ENSP00000427898	Q96D42
ENSP00000427913	Q13639
ENSP00000427920	P42261
ENSP00000427926	Q9BYZ6
ENSP00000427928	Q13239
ENSP00000427953	Q7Z3D6
ENSP00000428018	P35372
ENSP00000428026	O60641
ENSP00000428028	Q96QB1
ENSP00000428043	P15538
ENSP00000428086	Q14156
ENSP00000428143	Q96N64
ENSP00000428187	Q15025
ENSP00000428201	E5RJM6
ENSP00000428212	Q8NE09
ENSP00000428215	O60641
ENSP00000428243	Q15025
ENSP00000428248	Q2M3X9
ENSP00000428263	Q7Z3D6
ENSP00000428264	Q96AX9
ENSP00000428268	O60610
ENSP00000428277	O15265
ENSP00000428280	Q2WGJ9
ENSP00000428290	Q8IUR6
ENSP00000428291	Q13822
ENSP00000428332	P13497
ENSP00000428333	Q9Y5H2
ENSP00000428338	Q99619
ENSP00000428341	P43699
ENSP00000428363	Q13075
ENSP00000428402	Q8IUQ0
ENSP00000428417	Q86UR5
ENSP00000428419	E5RJM6
ENSP00000428428	Q9H169
ENSP00000428452	Q9H8N7
ENSP00000428456	Q9NUL3
ENSP00000428474	Q9H169
ENSP00000428480	P56179
ENSP00000428489	Q96KB5
ENSP00000428511	O60641
ENSP00000428559	Q13239
ENSP00000428564	O95487
ENSP00000428571	Q6NT32
ENSP00000428603	Q9Y5F9
ENSP00000428604	P52848
ENSP00000428612	Q5PT55
ENSP00000428619	Q5TAP6
ENSP00000428646	Q8TF61
ENSP00000428657	Q13075
ENSP00000428660	Q96AX9
ENSP00000428661	Q96DB5
ENSP00000428665	P13497
ENSP00000428680	Q9UHF7
ENSP00000428698	Q8TC41
ENSP00000428719	P07988
ENSP00000428741	Q9NUL3
ENSP00000428755	P06748
ENSP00000428756	Q9NUL3
ENSP00000428758	O75365
ENSP00000428763	Q96NA8
ENSP00000428765	Q2VYF4
ENSP00000428771	Q6UWP8
ENSP00000428780	Q96B33
ENSP00000428786	P55289
ENSP00000428787	P53677
ENSP00000428815	Q8TDC0
ENSP00000428828	Q02297
ENSP00000428831	Q8IZ13
ENSP00000428845	Q9Y277
ENSP00000428849	Q8TE54
ENSP00000428858	P0DKX4
ENSP00000428864	Q6NT32
ENSP00000428899	Q92973
ENSP00000428921	O75914
ENSP00000428942	Q9UQ07
ENSP00000428952	Q9BZS1
ENSP00000428968	Q9NV58
ENSP00000428974	Q7Z3D6
ENSP00000428976	O75365
ENSP00000428994	P42261
ENSP00000429035	E5RJM6
ENSP00000429055	O60353
ENSP00000429059	Q5BKX6
ENSP00000429063	Q96RU8
ENSP00000429064	O43312
ENSP00000429071	Q96MT1
ENSP00000429084	O95071
ENSP00000429113	O75914
ENSP00000429141	Q9BYZ6
ENSP00000429148	Q2M3X9
ENSP00000429167	Q8TCF1
ENSP00000429173	Q9NUL3
ENSP00000429190	Q8N8Q3
ENSP00000429200	Q9NYZ2
ENSP00000429216	Q6NT89
ENSP00000429234	Q08495
ENSP00000429263	Q9Y250
ENSP00000429286	Q12797
ENSP00000429301	O15173
ENSP00000429373	P35372
ENSP00000429377	Q08495
ENSP00000429413	Q86SE8
ENSP00000429430	Q9NT68
ENSP00000429453	Q7Z3D6
ENSP00000429469	Q9UQ07
ENSP00000429472	P63208
ENSP00000429474	Q05397
ENSP00000429487	Q14159
ENSP00000429500	O95864
ENSP00000429519	P43699
ENSP00000429528	O60353
ENSP00000429547	P36402
ENSP00000429556	Q9Y4B5
ENSP00000429562	Q9UPW8
ENSP00000429571	Q5JUK9
ENSP00000429582	Q02297
ENSP00000429601	Q9Y5G7
ENSP00000429607	P43699
ENSP00000429608	Q96PS1
ENSP00000429640	Q9H8N7
ENSP00000429655	Q7Z3D6
ENSP00000429663	Q96PS1
ENSP00000429686	P63208
ENSP00000429695	Q17RY6
ENSP00000429706	P41145
ENSP00000429719	P35372
ENSP00000429721	Q7Z4L9
ENSP00000429751	Q00536
ENSP00000429782	Q9Y2G4
ENSP00000429791	Q86X45
ENSP00000429799	O43525
ENSP00000429808	Q9Y5H8
ENSP00000429834	Q9Y5G8
ENSP00000429891	Q15025
ENSP00000429896	Q8IXR5
ENSP00000429911	Q05397
ENSP00000429912	Q15025
ENSP00000429931	O15372
ENSP00000429959	Q86UR5
ENSP00000429961	P63208
ENSP00000429969	Q9NQ36
ENSP00000430001	A8MQ27
ENSP00000430075	P23109
ENSP00000430092	Q1MSJ5
ENSP00000430097	P35372
ENSP00000430100	O00591
ENSP00000430101	Q86UR5
ENSP00000430110	Q6NT76
ENSP00000430120	Q02297
ENSP00000430137	Q7Z3D6
ENSP00000430167	Q9ULD2
ENSP00000430175	Q9NTN9
ENSP00000430179	P36402
ENSP00000430236	Q2TAA5
ENSP00000430237	Q86XS8
ENSP00000430242	Q6UWP8
ENSP00000430249	Q14689
ENSP00000430256	Q96BR1
ENSP00000430260	P35372
ENSP00000430269	P34913
ENSP00000430271	Q6ZN32
ENSP00000430276	P10911
ENSP00000430286	Q96IV6
ENSP00000430297	Q6T4P5
ENSP00000430302	P34913
ENSP00000430325	Q86YL5
ENSP00000430333	O75094
ENSP00000430338	Q75QN2
ENSP00000430384	Q9NRY5
ENSP00000430397	Q96MT1
ENSP00000430406	P13497
ENSP00000430408	Q86UR5
ENSP00000430432	Q92769
ENSP00000430463	Q96BR1
ENSP00000430489	Q9NRY5
ENSP00000430490	Q96CD0
ENSP00000430502	Q86UR5
ENSP00000430528	Q149N8
ENSP00000430575	P35372
ENSP00000430584	Q9Y5H9
ENSP00000430609	Q08495
ENSP00000430618	Q08495
ENSP00000430642	O95997
ENSP00000430691	Q96BR1
ENSP00000430736	Q8TCF1
ENSP00000430753	Q96MT1
ENSP00000430760	Q15025
ENSP00000430767	O15303
ENSP00000430768	Q8NEM0
ENSP00000430846	Q92953
ENSP00000430872	Q99619
ENSP00000430876	P35372
ENSP00000430881	Q9NTN9
ENSP00000430900	Q7Z7G8
ENSP00000430923	P41145
ENSP00000430932	Q86UR5
ENSP00000430945	O14514
ENSP00000430955	Q96MT1
ENSP00000430962	Q8NEM0
ENSP00000430968	Q8TF61
ENSP00000430971	Q15025
ENSP00000430985	Q9Y2G4
ENSP00000431036	Q8N8Q3
ENSP00000431037	Q99619
ENSP00000431040	Q9NWU5
ENSP00000431048	P35372
ENSP00000431091	O95864
ENSP00000431105	Q15025
ENSP00000431107	Q8IUR6
ENSP00000431117	Q16555
ENSP00000431124	Q13884
ENSP00000431147	Q8WWB5
ENSP00000431150	P49756
ENSP00000431162	Q9Y6B2
ENSP00000431168	Q86YF9
ENSP00000431183	Q8NB37
ENSP00000431199	Q5SRN2
ENSP00000431202	Q14585
ENSP00000431216	Q14585
ENSP00000431232	Q96J65
ENSP00000431236	Q9NR12
ENSP00000431245	P33402
ENSP00000431254	B9A064
ENSP00000431256	Q9P2Y5
ENSP00000431259	Q7Z3K3
ENSP00000431284	O60711
ENSP00000431301	P04216
ENSP00000431320	Q00005
ENSP00000431329	Q86Y37
ENSP00000431346	O94776
ENSP00000431362	Q8N7N1
ENSP00000431399	Q9P2F6
ENSP00000431404	Q8N414
ENSP00000431418	P04629
ENSP00000431445	P09693
ENSP00000431508	Q86UU1
ENSP00000431512	Q00613
ENSP00000431521	Q99689
ENSP00000431538	P25189
ENSP00000431554	Q93038
ENSP00000431584	Q24JQ0
ENSP00000431586	O75052
ENSP00000431607	Q3C1V0
ENSP00000431611	Q9H2Y9
ENSP00000431630	O94973
ENSP00000431648	Q01432
ENSP00000431651	Q15418
ENSP00000431660	O14613
ENSP00000431670	A5YM72
ENSP00000431701	Q9HCH5
ENSP00000431706	Q8NCR3
ENSP00000431748	Q9Y5H9
ENSP00000431752	Q32P44
ENSP00000431759	Q96N23
ENSP00000431796	Q7Z4H8
ENSP00000431797	O94776
ENSP00000431822	P62861
ENSP00000431836	Q8N4M1
ENSP00000431841	Q8WWB5
ENSP00000431876	Q9P2H5
ENSP00000431885	P29597
ENSP00000431900	Q2M3M2
ENSP00000431901	Q9H2W1
ENSP00000431918	P53677
ENSP00000431949	Q86UV5
ENSP00000431958	Q86YJ7
ENSP00000431960	Q9UHX1
ENSP00000431974	O75143
ENSP00000432010	Q7Z589
ENSP00000432030	A2RU30
ENSP00000432067	Q9Y6F6
ENSP00000432076	Q9P2F6
ENSP00000432082	O00559
ENSP00000432112	P35241
ENSP00000432134	P35712
ENSP00000432149	Q86UP2
ENSP00000432150	Q9BWF3
ENSP00000432154	P52747
ENSP00000432188	Q6ZUT1
ENSP00000432202	Q9C0B5
ENSP00000432232	Q96KS9
ENSP00000432237	Q9NQV6
ENSP00000432248	B7ZAQ6
ENSP00000432261	Q9Y2D8
ENSP00000432266	Q9Y548
ENSP00000432270	P11836
ENSP00000432281	Q15418
ENSP00000432290	Q5T3J3
ENSP00000432327	Q7Z589
ENSP00000432334	Q8N4Y2
ENSP00000432382	Q9NW68
ENSP00000432394	Q9BYT9
ENSP00000432398	Q8IZ96
ENSP00000432412	O75143
ENSP00000432436	Q9Y6F6
ENSP00000432440	Q96PH1
ENSP00000432474	O94766
ENSP00000432487	Q96ER3
ENSP00000432493	Q0D2I5
ENSP00000432495	O15374
ENSP00000432500	Q8IXQ4
ENSP00000432504	O95125
ENSP00000432510	Q9BUV8
ENSP00000432511	P52333
ENSP00000432568	O15020
ENSP00000432586	Q8TDW7
ENSP00000432595	Q16560
ENSP00000432614	E9PQ53
ENSP00000432636	Q9BZW8
ENSP00000432638	Q03167
ENSP00000432664	Q8N726
ENSP00000432687	Q8IZ96
ENSP00000432696	Q8IZ08
ENSP00000432709	Q9NYJ8
ENSP00000432739	O95298
ENSP00000432743	Q9HCN2
ENSP00000432768	Q14008
ENSP00000432785	Q9NY72
ENSP00000432786	Q9Y2K7
ENSP00000432789	Q8N4M1
ENSP00000432802	Q9H9E3
ENSP00000432803	O43491
ENSP00000432811	P10242
ENSP00000432845	A1L020
ENSP00000432847	Q9UBS0
ENSP00000432851	P10242
ENSP00000432862	A7KAX9
ENSP00000432869	Q8N3Y3
ENSP00000432875	Q6SJ93
ENSP00000432886	Q96LT9
ENSP00000432887	P78524
ENSP00000432890	O14757
ENSP00000432899	O14917
ENSP00000432907	Q13489
ENSP00000432908	Q9HCN2
ENSP00000432925	P17480
ENSP00000432943	P25189
ENSP00000432951	Q15054
ENSP00000432956	P98194
ENSP00000432972	P11362
ENSP00000432973	Q15262
ENSP00000432986	Q7Z2K6
ENSP00000432987	Q3KR37
ENSP00000433011	Q9H0A0
ENSP00000433067	Q9NUJ3
ENSP00000433092	Q9ULJ1
ENSP00000433098	A2RU30
ENSP00000433135	Q8IUM7
ENSP00000433146	Q96K76
ENSP00000433149	Q9UBF8
ENSP00000433205	Q7Z589
ENSP00000433212	Q92667
ENSP00000433213	Q8N1M1
ENSP00000433233	P35712
ENSP00000433239	Q96QG7
ENSP00000433258	Q6W5P4
ENSP00000433270	O43439
ENSP00000433277	P11836
ENSP00000433296	Q9Y6F6
ENSP00000433333	Q96J65
ENSP00000433342	Q9H0X9
ENSP00000433348	Q8IVF5
ENSP00000433371	P78344
ENSP00000433374	A2RU14
ENSP00000433378	Q9UN73
ENSP00000433392	Q5VU43
ENSP00000433394	Q6PIV2
ENSP00000433395	Q8NCR3
ENSP00000433402	O15535
ENSP00000433416	Q9Y5H7
ENSP00000433430	Q96P31
ENSP00000433457	Q8NCP5
ENSP00000433459	Q9NS37
ENSP00000433471	Q8IUX1
