From	Entry
ENSG00000176407	Q9P0J7
ENSG00000176438	Q6ZMZ3
ENSG00000176454	Q643R3
ENSG00000176472	Q86XF7
ENSG00000176473	Q64LD2
ENSG00000176531	Q6NSJ2
ENSG00000176540	Q8NGB2
ENSG00000176542	Q68DE3
ENSG00000176563	Q8N815
ENSG00000176595	O94819
ENSG00000176601	Q56UN5
ENSG00000176623	Q96DB5
ENSG00000176624	Q5U5Q3
ENSG00000176681	A6NMS7
ENSG00000176692	Q99958
ENSG00000176695	Q8NGA8
ENSG00000176746	Q8N7X4
ENSG00000176769	Q5VWI1
ENSG00000176783	Q96T51
ENSG00000176787	Q8NGJ4
ENSG00000176788	P80723
ENSG00000176809	O60309
ENSG00000176834	Q8N0Z9
ENSG00000176842	P78411
ENSG00000176853	Q658Y4
ENSG00000176884	Q05586
ENSG00000176887	P35716
ENSG00000176893	Q8NGK0
ENSG00000176900	Q8NGJ9
ENSG00000176903	Q8ND90
ENSG00000176907	Q9NR00
ENSG00000176927	A4FU69
ENSG00000176953	Q8NCF5
ENSG00000176974	P34896
ENSG00000176979	Q495X7
ENSG00000176986	P53992
ENSG00000176994	Q8TEV9
ENSG00000177030	O75398
ENSG00000177042	Q96HE8
ENSG00000177045	Q8N196
ENSG00000177051	Q6PJ61
ENSG00000177082	Q6P4I2
ENSG00000177084	Q07864
ENSG00000177103	Q8TD84
ENSG00000177119	Q4KMQ2
ENSG00000177138	Q8IZU0
ENSG00000177181	Q8IXN7
ENSG00000177182	Q8IUQ0
ENSG00000177191	Q7Z7M8
ENSG00000177200	Q3L8U1
ENSG00000177225	Q8NB37
ENSG00000177239	Q9UKM7
ENSG00000177272	P22001
ENSG00000177283	Q9H461
ENSG00000177302	Q13472
ENSG00000177303	Q8WXE0
ENSG00000177354	Q711Q0
ENSG00000177374	Q14526
ENSG00000177383	Q9HAY2
ENSG00000177426	Q15583
ENSG00000177427	Q96C03
ENSG00000177432	Q96NT1
ENSG00000177463	P49116
ENSG00000177468	Q7RTU3
ENSG00000177469	Q6NZI2
ENSG00000177479	O95376
ENSG00000177483	Q6ZP01
ENSG00000177485	Q86T24
ENSG00000177508	P78415
ENSG00000177548	Q9H5N1
ENSG00000177558	Q17R55
ENSG00000177576	Q8TCD1
ENSG00000177595	Q9HB75
ENSG00000177599	Q8N8L2
ENSG00000177602	Q8TF76
ENSG00000177606	P05412
ENSG00000177613	Q9H0L4
ENSG00000177614	Q8N414
ENSG00000177628	P04062
ENSG00000177666	Q96AD5
ENSG00000177669	Q96T53
ENSG00000177673	Q53QW1
ENSG00000177675	Q9NR16
ENSG00000177683	Q7Z6K1
ENSG00000177685	Q8N4Y2
ENSG00000177689	Q96LZ2
ENSG00000177692	Q9NX36
ENSG00000177707	Q9NQS3
ENSG00000177728	Q12767
ENSG00000177731	Q13045
ENSG00000177732	O15370
ENSG00000177733	Q13151
ENSG00000177839	Q9Y5E1
ENSG00000177853	Q6AHZ1
ENSG00000177854	Q14656
ENSG00000177943	Q6UXC1
ENSG00000177971	Q9NV31
ENSG00000177981	Q9H765
ENSG00000177989	A8MYP8
ENSG00000177992	Q6ZUB1
ENSG00000177994	Q8N5S3
ENSG00000178015	Q8NGU9
ENSG00000178021	Q8N831
ENSG00000178031	Q8N6G6
ENSG00000178038	Q60I27
ENSG00000178075	Q8IYS0
ENSG00000178096	Q9Y3E2
ENSG00000178104	Q5VU43
ENSG00000178105	Q13206
ENSG00000178115	H3BV12
ENSG00000178125	Q7Z4L9
ENSG00000178163	Q9C0D4
ENSG00000178172	Q6UWN8
ENSG00000178175	Q8N895
ENSG00000178177	Q8N3X6
ENSG00000178188	Q9NRF2
ENSG00000178199	A2A288
ENSG00000178201	Q9GZP7
ENSG00000178202	Q7Z4H8
ENSG00000178209	Q15149
ENSG00000178222	Q495C1
ENSG00000178226	Q5K4E3
ENSG00000178233	Q8IW70
ENSG00000178235	Q96PX8
ENSG00000178252	Q9NNW5
ENSG00000178257	Q9NNZ6
ENSG00000178297	Q7Z410
ENSG00000178342	Q9UJ96
ENSG00000178385	Q6ZWE6
ENSG00000178386	Q9UK11
ENSG00000178395	Q8N715
ENSG00000178403	Q9H2A3
ENSG00000178404	Q96MC4
ENSG00000178409	Q5T5X7
ENSG00000178445	P23378
ENSG00000178473	Q969E3
ENSG00000178502	Q9NVR0
ENSG00000178567	Q7L775
ENSG00000178568	Q15303
ENSG00000178573	O75444
ENSG00000178605	O43824
ENSG00000178607	O75460
ENSG00000178662	Q8WYN3
ENSG00000178685	Q53GL7
ENSG00000178691	Q15022
ENSG00000178719	Q7Z429
ENSG00000178732	P40197
ENSG00000178750	Q8N4C7
ENSG00000178752	Q4G0M1
ENSG00000178764	Q9Y6X8
ENSG00000178795	Q6W3E5
ENSG00000178821	Q8NDY8
ENSG00000178896	Q9NPD3
ENSG00000178904	Q6ZPD9
ENSG00000178913	Q15545
ENSG00000178919	O00358
ENSG00000178922	Q5T013
ENSG00000178928	Q8N7U7
ENSG00000178935	Q9H707
ENSG00000178951	O95365
ENSG00000178965	Q5RHP9
ENSG00000178971	Q2NKJ3
ENSG00000179008	Q8N1H7
ENSG00000179029	Q6UX40
ENSG00000179044	Q86VI1
ENSG00000179046	Q8N7C3
ENSG00000179051	Q9P258
ENSG00000179071	Q8N998
ENSG00000179083	Q8N9E0
ENSG00000179094	O15534
ENSG00000179097	P30939
ENSG00000179111	Q9BYE0
ENSG00000179119	Q68D10
ENSG00000179142	P19099
ENSG00000179148	Q9BYJ1
ENSG00000179151	Q96F86
ENSG00000179163	P04066
ENSG00000179168	Q86UU5
ENSG00000179172	O60812
ENSG00000179218	P27797
ENSG00000179270	A6NGG8
ENSG00000179271	Q8TAE8
ENSG00000179284	Q8N907
ENSG00000179292	Q8N4L1
ENSG00000179299	Q8NE18
ENSG00000179314	Q658N2
ENSG00000179361	Q8IVW6
ENSG00000179363	Q5JXX7
ENSG00000179412	P0DMR1
ENSG00000179455	Q13064
ENSG00000179476	Q4W4Y0
ENSG00000179526	Q9H0F6
ENSG00000179528	Q6XYB7
ENSG00000179532	Q96M86
ENSG00000179588	Q8IX07
ENSG00000179593	O15296
ENSG00000179598	Q8N2A8
ENSG00000179603	O00222
ENSG00000179604	Q9H3Q1
ENSG00000179698	A6NE52
ENSG00000179709	Q86W28
ENSG00000179750	Q9UH17
ENSG00000179772	O43638
ENSG00000179774	Q8N100
ENSG00000179817	Q96LA9
ENSG00000179832	Q8NDA8
ENSG00000179846	Q17RQ9
ENSG00000179855	Q8TF64
ENSG00000179862	Q96RK1
ENSG00000179869	Q86UQ4
ENSG00000179873	P59045
ENSG00000179909	Q13106
ENSG00000179912	Q9Y2K5
ENSG00000179913	Q9Y2A9
ENSG00000179915	P58400
ENSG00000179915	Q9ULB1
ENSG00000179919	Q8NGE5
ENSG00000179922	Q8NCA9
ENSG00000179930	Q5T619
ENSG00000179938	A6NMD2
ENSG00000179950	Q9UHX1
ENSG00000179965	Q7L3S4
ENSG00000179988	Q8IV42
ENSG00000180011	Q8N4Q0
ENSG00000180016	P30953
ENSG00000180035	Q96MX3
ENSG00000180044	F5H4A9
ENSG00000180053	A6NCS4
ENSG00000180113	O60522
ENSG00000180116	Q86WS4
ENSG00000180182	O60244
ENSG00000180190	Q86YL5
ENSG00000180233	Q8NHG8
ENSG00000180251	Q6AI14
ENSG00000180257	Q0VGE8
ENSG00000180304	O95190
ENSG00000180305	Q9H1F0
ENSG00000180329	Q96MW1
ENSG00000180336	A2RUB1
ENSG00000180340	Q14332
ENSG00000180346	Q4W5G0
ENSG00000180347	Q6ZRS4
ENSG00000180353	P14317
ENSG00000180357	O15014
ENSG00000180376	A2RUB6
ENSG00000180447	P54826
ENSG00000180448	Q92619
ENSG00000180475	Q8NGQ4
ENSG00000180481	Q4G1C9
ENSG00000180483	Q8N690
ENSG00000180488	Q8NAN2
ENSG00000180509	P15382
ENSG00000180530	P48552
ENSG00000180535	Q7RTS1
ENSG00000180537	Q8N6D2
ENSG00000180543	Q86VY4
ENSG00000180592	Q1XH10
ENSG00000180613	Q9BZM3
ENSG00000180638	Q86VL8
ENSG00000180644	P14222
ENSG00000180694	Q6YI46
ENSG00000180758	Q5UAW9
ENSG00000180767	Q8NET6
ENSG00000180772	P50052
ENSG00000180773	Q6YBV0
ENSG00000180777	Q9BXX2
ENSG00000180785	Q8TCB6
ENSG00000180787	Q96NJ6
ENSG00000180815	Q6ZN16
ENSG00000180817	Q15181
ENSG00000180828	Q8NFJ8
ENSG00000180855	Q9Y2A4
ENSG00000180878	Q8N5U0
ENSG00000180884	Q3KQV3
ENSG00000180900	Q14160
ENSG00000180917	Q8IYT2
ENSG00000180929	Q9BZJ7
ENSG00000180938	Q7Z3I7
ENSG00000180988	Q8NGI0
ENSG00000181004	Q6ZW61
ENSG00000181009	Q8NH56
ENSG00000181027	Q9H9S5
ENSG00000181029	Q8IUR0
ENSG00000181031	Q9UNE2
ENSG00000181036	Q6DN72
ENSG00000181045	Q86WA9
ENSG00000181085	Q8TD08
ENSG00000181090	Q9H9B1
ENSG00000181143	Q8WXI7
ENSG00000181163	P06748
ENSG00000181191	Q8NG27
ENSG00000181195	P01210
ENSG00000181218	Q7L7L0
ENSG00000181234	Q8N3T6
ENSG00000181291	Q6IEE7
ENSG00000181378	Q6ZU64
ENSG00000181381	Q5H9U9
ENSG00000181404	A8K0Z3
ENSG00000181408	Q9UKP6
ENSG00000181409	Q6ZMQ8
ENSG00000181433	Q9NXZ1
ENSG00000181444	Q7Z7K2
ENSG00000181449	P48431
ENSG00000181472	Q8N680
ENSG00000181544	Q8NB91
ENSG00000181555	Q9BYW2
ENSG00000181585	Q8NEW7
ENSG00000181588	Q86XN8
ENSG00000181609	Q9H346
ENSG00000181619	Q8IZ08
ENSG00000181625	Q9BQ83
ENSG00000181649	Q53GA4
ENSG00000181652	Q674R7
ENSG00000181656	Q9GZN0
ENSG00000181666	P10072
ENSG00000181722	Q9HC78
ENSG00000181773	P46089
ENSG00000181778	Q8N6L7
ENSG00000181781	Q3SX64
ENSG00000181788	O43255
ENSG00000181790	O14514
ENSG00000181826	Q8IUW5
ENSG00000181827	Q2KHR2
ENSG00000181852	Q9H4P4
ENSG00000181873	Q5T440
ENSG00000181894	Q86UD4
ENSG00000181896	Q8IZC7
ENSG00000181903	Q8NH72
ENSG00000181938	Q9BRX5
ENSG00000181939	Q8NGM1
ENSG00000181965	Q92886
ENSG00000181982	Q6ZUS6
ENSG00000182010	Q8IZC4
ENSG00000182013	Q86V59
ENSG00000182022	Q7LFX5
ENSG00000182087	Q4ZIN3
ENSG00000182095	O15417
ENSG00000182103	A6NEQ2
ENSG00000182107	Q3MIR4
ENSG00000182111	A6NP11
ENSG00000182149	P53990
ENSG00000182173	Q7Z6J9
ENSG00000182177	Q6ZVZ8
ENSG00000182179	P41226
ENSG00000182195	O95751
ENSG00000182196	Q66PJ3
ENSG00000182218	Q96JK4
ENSG00000182224	Q6P9G0
ENSG00000182230	P0C7A2
ENSG00000182240	Q9Y5Z0
ENSG00000182253	O15061
ENSG00000182255	P22459
ENSG00000182272	Q76KP1
ENSG00000182324	Q9UNX9
ENSG00000182327	A6NH11
ENSG00000182334	Q8WZ94
ENSG00000182348	A4D1E1
ENSG00000182379	O95158
ENSG00000182389	O00305
ENSG00000182415	Q9Y6F7
ENSG00000182446	Q8TAT6
ENSG00000182447	A6NHN0
ENSG00000182463	Q9NRE2
ENSG00000182472	Q6ZSI9
ENSG00000182512	Q86SX6
ENSG00000182518	Q5XKR9
ENSG00000182544	Q6N075
ENSG00000182551	Q9BV57
ENSG00000182557	Q6ZMD2
ENSG00000182566	Q6UXB4
ENSG00000182575	O95157
ENSG00000182578	P07333
ENSG00000182580	P54753
ENSG00000182601	Q9Y661
ENSG00000182606	Q9UPV9
ENSG00000182621	Q9NQ66
ENSG00000182631	Q9NSD7
ENSG00000182636	Q99608
ENSG00000182674	Q92953
ENSG00000182676	Q86WC6
ENSG00000182685	Q6PL45
ENSG00000182704	Q8WUA8
ENSG00000182752	Q13219
ENSG00000182759	Q8NHW3
ENSG00000182774	P08708
ENSG00000182809	P52943
ENSG00000182810	Q9NUL7
ENSG00000182816	Q52LG2
ENSG00000182827	Q9H3P7
ENSG00000182853	Q7Z5L0
ENSG00000182858	Q9BV10
ENSG00000182866	P06239
ENSG00000182870	Q9HCQ5
ENSG00000182871	P39060
ENSG00000182872	P98175
ENSG00000182898	Q5QJ38
ENSG00000182901	P49802
ENSG00000182919	Q9H0W9
ENSG00000182923	Q96MT8
ENSG00000182931	Q8IUB3
ENSG00000182934	P08240
ENSG00000182957	Q96N96
ENSG00000182968	O00570
ENSG00000182973	Q9H9A5
ENSG00000182985	Q9BY67
ENSG00000182986	A2RRD8
ENSG00000183018	Q8IVW8
ENSG00000183020	O94973
ENSG00000183024	P47890
ENSG00000183054	Q99666
ENSG00000183060	Q5XG99
ENSG00000183067	Q9NSI5
ENSG00000183072	P52952
ENSG00000183087	Q14393
ENSG00000183090	P0C091
ENSG00000183091	P20929
ENSG00000183092	Q9BUH8
ENSG00000183111	A1IGU5
ENSG00000183114	Q6ZT52
ENSG00000183117	Q96PZ7
ENSG00000183134	Q9Y5Y4
ENSG00000183148	Q5SQ80
ENSG00000183153	Q8N144
ENSG00000183161	Q9NPI8
ENSG00000183172	Q9H4I9
ENSG00000183185	A8MPY1
ENSG00000183246	A6NJZ7
ENSG00000183248	Q9H6K5
ENSG00000183251	Q9Y5P0
ENSG00000183255	P53801
ENSG00000183260	Q9H3Z7
ENSG00000183269	Q6IFG1
ENSG00000183273	Q8IWA6
ENSG00000183287	Q6UXH8
ENSG00000183303	Q8WZ92
ENSG00000183304	Q8IZU1
ENSG00000183307	Q9BXQ6
ENSG00000183309	O75123
ENSG00000183317	Q5JZY3
ENSG00000183324	Q7Z4M0
ENSG00000183347	Q6ZN66
ENSG00000183354	Q5HYC2
ENSG00000183434	Q5H9I0
ENSG00000183463	A6NGE7
ENSG00000183484	Q9UNW8
ENSG00000183495	Q96L91
ENSG00000183496	Q6ZN04
ENSG00000183527	O95456
ENSG00000183530	Q5THK1
ENSG00000183569	Q9H4I8
ENSG00000183578	Q5GJ75
ENSG00000183579	Q9ULT6
ENSG00000183615	Q9BTA0
ENSG00000183621	Q7Z4V0
ENSG00000183625	P51677
ENSG00000183638	Q8IWN7
ENSG00000183654	A6NNE9
ENSG00000183665	Q53H54
ENSG00000183682	Q7Z5Y6
ENSG00000183695	Q96LB1
ENSG00000183696	Q16831
ENSG00000183718	Q96A61
ENSG00000183722	Q9Y693
ENSG00000183741	O95503
ENSG00000183751	Q12788
ENSG00000183765	O96017
ENSG00000183770	P58012
ENSG00000183775	Q68DU8
ENSG00000183779	Q9H7S9
ENSG00000183780	Q8IY50
ENSG00000183783	Q6ZWB6
ENSG00000183798	Q9NT22
ENSG00000183808	Q8IXT5
ENSG00000183831	Q5TZF3
ENSG00000183833	Q7Z4T9
ENSG00000183853	Q96J84
ENSG00000183856	Q86VI3
ENSG00000183864	Q14106
ENSG00000183873	Q14524
ENSG00000183876	Q5FYB1
ENSG00000183878	O14607
ENSG00000183914	Q9P225
ENSG00000183955	Q9NQR1
ENSG00000183960	Q96L42
ENSG00000183963	P53814
ENSG00000183977	A8MPX8
ENSG00000184014	Q6IQ26
ENSG00000184047	Q9NR28
ENSG00000184056	Q9H267
ENSG00000184058	O43435
ENSG00000184083	Q9NX05
ENSG00000184110	Q99613
ENSG00000184148	Q96PI1
ENSG00000184156	O43525
ENSG00000184160	P18825
ENSG00000184163	Q5T7M4
ENSG00000184164	Q6UXH1
ENSG00000184178	Q8WU76
ENSG00000184185	Q14500
ENSG00000184203	P41236
ENSG00000184205	Q9H2G4
ENSG00000184209	Q16560
ENSG00000184216	P51617
ENSG00000184221	Q8TAK6
ENSG00000184227	Q86TX2
ENSG00000184232	Q86UD1
ENSG00000184261	Q9HB15
ENSG00000184292	P09758
ENSG00000184304	Q15139
ENSG00000184305	Q9C0I3
ENSG00000184313	Q68CQ1
ENSG00000184343	Q9UPE1
ENSG00000184344	Q9NR23
ENSG00000184345	Q8IXL9
ENSG00000184347	O75094
ENSG00000184349	P52803
ENSG00000184350	Q86SM8
ENSG00000184361	Q96LK8
ENSG00000184363	Q9Y446
ENSG00000184368	Q96T17
ENSG00000184374	Q9Y6Z7
ENSG00000184384	Q8IZL2
ENSG00000184389	U3KPV4
ENSG00000184432	P35606
ENSG00000184465	A2RRH5
ENSG00000184486	P20265
ENSG00000184489	O75365
ENSG00000184492	Q9NU39
ENSG00000184502	P01350
ENSG00000184517	Q6P2D0
ENSG00000184544	A6NNS2
ENSG00000184545	Q13202
ENSG00000184560	Q0P670
ENSG00000184564	Q9H5Y7
ENSG00000184574	Q9H1C0
ENSG00000184575	O43592
ENSG00000184584	Q86WV6
ENSG00000184601	Q8N912
ENSG00000184613	Q99435
ENSG00000184634	Q93074
ENSG00000184640	Q9UHD8
ENSG00000184650	Q2M2E3
ENSG00000184659	Q8WXT5
ENSG00000184661	Q69YH5
ENSG00000184677	Q9NUA8
ENSG00000184698	Q9H341
ENSG00000184708	Q9NRA8
ENSG00000184709	Q2I0M4
ENSG00000184716	A6NH21
ENSG00000184730	Q0VD83
ENSG00000184785	Q96HG1
ENSG00000184792	Q969R2
ENSG00000184828	A1YPR0
ENSG00000184863	Q96EV2
ENSG00000184867	Q7L311
ENSG00000184887	Q96KE9
ENSG00000184898	Q6ZSC3
ENSG00000184900	P55854
ENSG00000184905	Q9H3H9
ENSG00000184908	P51801
ENSG00000184916	Q9Y219
ENSG00000184922	O95466
ENSG00000184923	Q8IVF1
ENSG00000184933	O95222
ENSG00000184937	P19544
ENSG00000184939	Q8TF47
ENSG00000184949	F5H4B4
ENSG00000184956	Q6W4X9
ENSG00000184979	Q9UMW8
ENSG00000184985	Q96PQ0
ENSG00000184986	Q9BTD3
ENSG00000184992	Q8WY22
ENSG00000184999	Q63ZE4
ENSG00000185000	O75907
ENSG00000185008	Q9HCK4
ENSG00000185010	P00451
ENSG00000185013	Q96P26
ENSG00000185028	A6NHZ5
ENSG00000185033	Q9NPR2
ENSG00000185043	Q99828
ENSG00000185049	Q9H3P2
ENSG00000185052	Q9HC58
ENSG00000185069	Q01546
ENSG00000185070	O43155
ENSG00000185085	Q6P9B9
ENSG00000185090	Q5VSG8
ENSG00000185101	A1A5B4
ENSG00000185104	Q9UNN5
ENSG00000185112	Q8N2R8
ENSG00000185122	Q00613
ENSG00000185129	Q00577
ENSG00000185133	Q15735
ENSG00000185149	P49146
ENSG00000185155	Q9H2W2
ENSG00000185163	Q8N8A6
ENSG00000185177	Q96JC4
ENSG00000185189	Q9NSY0
ENSG00000185215	Q03169
ENSG00000185238	O60678
ENSG00000185261	Q8IV33
ENSG00000185262	Q8IYN6
ENSG00000185264	O43247
ENSG00000185269	Q6P988
ENSG00000185271	A6NCF5
ENSG00000185294	Q8IUH8
ENSG00000185298	Q6PK04
ENSG00000185304	P0DJD1
ENSG00000185313	Q9Y5Y9
ENSG00000185344	Q9Y487
ENSG00000185352	Q8IZP7
ENSG00000185359	O14964
ENSG00000185385	O14581
ENSG00000185432	Q9H8H3
ENSG00000185436	Q8IU57
ENSG00000185437	P55822
ENSG00000185442	Q3ZCQ3
ENSG00000185453	Q86XI8
ENSG00000185467	A9QM74
ENSG00000185477	Q6ZVF9
ENSG00000185480	Q9NWS1
ENSG00000185482	Q96MF2
ENSG00000185483	Q01973
ENSG00000185504	Q0VG06
ENSG00000185507	Q92985
ENSG00000185551	P24468
ENSG00000185559	P80370
ENSG00000185567	Q8IVF2
ENSG00000185585	Q68BL7
ENSG00000185591	P08047
ENSG00000185615	Q13087
ENSG00000185619	Q3KNV8
ENSG00000185621	Q96KR4
ENSG00000185634	Q6S5L8
ENSG00000185650	Q07352
ENSG00000185652	P20783
ENSG00000185658	Q9NSI6
ENSG00000185664	P40967
ENSG00000185666	O14994
ENSG00000185668	Q03052
ENSG00000185670	Q9H5J0
ENSG00000185721	Q9Y295
ENSG00000185722	Q9P2R3
ENSG00000185730	Q9H7X3
ENSG00000185736	Q9NS39
ENSG00000185760	Q9NR82
ENSG00000185792	Q7RTR0
ENSG00000185800	Q09019
ENSG00000185803	Q9HAB3
ENSG00000185818	Q8N9F0
ENSG00000185821	A6NM76
ENSG00000185823	Q9NZP6
ENSG00000185842	Q0VDD8
ENSG00000185873	Q86T26
ENSG00000185888	A1L453
ENSG00000185896	P11279
ENSG00000185915	Q8N239
ENSG00000185920	Q13635
ENSG00000185924	Q86UN2
ENSG00000185926	A6NHA9
ENSG00000185946	Q96LT9
ENSG00000185947	Q14586
ENSG00000185950	Q9Y4H2
ENSG00000185958	A6NE01
ENSG00000185960	O15266
ENSG00000185963	Q8TD16
ENSG00000185985	Q9H156
ENSG00000185988	Q496M5
ENSG00000186001	Q96II8
ENSG00000186007	Q68G75
ENSG00000186026	Q2VY69
ENSG00000186086	Q5VWK0
ENSG00000186103	A6NJG6
ENSG00000186111	O60331
ENSG00000186141	Q9BUI4
ENSG00000186143	Q53SZ7
ENSG00000186153	Q9NZC7
ENSG00000186174	Q86UU0
ENSG00000186185	Q86Y91
ENSG00000186191	P59827
ENSG00000186193	Q86UD0
ENSG00000186198	Q86UW2
ENSG00000186212	A6NEL2
ENSG00000186260	Q9ULH7
ENSG00000186272	P17021
ENSG00000186298	P36873
ENSG00000186300	Q8NEP9
ENSG00000186306	Q8NGX3
ENSG00000186310	Q99457
ENSG00000186326	Q6ZS82
ENSG00000186340	P35442
ENSG00000186364	P0C025
ENSG00000186376	P51815
ENSG00000186377	Q8N118
ENSG00000186393	Q7Z3Y9
ENSG00000186395	P13645
ENSG00000186399	I6L899
ENSG00000186409	Q5VVM6
ENSG00000186416	O15226
ENSG00000186417	Q6ZMI3
ENSG00000186432	O00629
ENSG00000186451	Q7Z6I5
ENSG00000186452	Q86WS5
ENSG00000186462	Q9ULW6
ENSG00000186472	Q9Y6V0
ENSG00000186487	Q9UL68
ENSG00000186496	Q96N95
ENSG00000186501	Q9H0R3
ENSG00000186517	Q7Z6I6
ENSG00000186522	Q9P0V9
ENSG00000186523	Q8N7N1
ENSG00000186564	O60548
ENSG00000186566	Q9UKJ3
ENSG00000186583	Q76KD6
ENSG00000186628	A1L4K1
ENSG00000186635	Q96P48
ENSG00000186642	O00408
ENSG00000186654	P85299
ENSG00000186660	Q96JP5
ENSG00000186665	Q2M2W7
ENSG00000186710	A6NFT4
ENSG00000186714	Q6ZRK6
ENSG00000186716	P11274
ENSG00000186790	Q13461
ENSG00000186806	Q86VR7
ENSG00000186810	P49682
ENSG00000186812	Q8NF99
ENSG00000186814	Q86W11
ENSG00000186815	Q9ULQ1
ENSG00000186818	Q8NHJ6
ENSG00000186832	P08779
ENSG00000186834	O94992
ENSG00000186838	P59797
ENSG00000186847	P02533
ENSG00000186862	Q9H5P4
ENSG00000186891	Q9Y5U5
ENSG00000186897	Q86Z23
ENSG00000186907	Q86UN3
ENSG00000186910	Q86U17
ENSG00000186918	Q9H8N7
ENSG00000186919	Q401N2
ENSG00000186970	Q3LI76
ENSG00000186971	Q3LI77
ENSG00000186976	Q5THR3
ENSG00000186980	A1A580
ENSG00000186994	Q6NY19
ENSG00000187017	B1AK53
ENSG00000187051	Q86WX3
ENSG00000187098	O75030
ENSG00000187109	P55209
ENSG00000187122	O75093
ENSG00000187140	Q9UJU5
ENSG00000187147	Q5VTB9
ENSG00000187164	A0MZ66
ENSG00000187175	P59990
ENSG00000187187	Q86UE3
ENSG00000187191	Q9NR90
ENSG00000187231	Q86VW0
ENSG00000187239	Q96RU3
ENSG00000187240	Q8NCM8
ENSG00000187243	Q96JG8
ENSG00000187257	Q6PCB5
ENSG00000187258	Q6W5P4
ENSG00000187266	P19235
ENSG00000187391	Q86UL8
ENSG00000187416	Q86UP9
ENSG00000187479	Q7Z7L8
ENSG00000187486	Q14654
ENSG00000187492	A6H8M9
ENSG00000187498	P02462
ENSG00000187514	P06454
ENSG00000187516	O75409
ENSG00000187535	Q96RY7
ENSG00000187537	Q6S5H5
ENSG00000187555	Q93009
ENSG00000187556	P60323
ENSG00000187559	Q6VB84
ENSG00000187583	Q494U1
ENSG00000187605	O43151
ENSG00000187607	Q9HBT8
ENSG00000187609	Q8N9H8
ENSG00000187612	Q8NH69
ENSG00000187624	Q6ZQX7
ENSG00000187627	P0DJD0
ENSG00000187634	Q96NU1
ENSG00000187664	Q86UW8
ENSG00000187672	O15083
ENSG00000187678	Q9C004
ENSG00000187688	Q9Y5S1
ENSG00000187690	Q86X51
ENSG00000187701	Q8NH04
ENSG00000187715	Q3ZCT8
ENSG00000187720	Q6ZMP0
ENSG00000187741	O15360
ENSG00000187747	Q8NGF0
ENSG00000187773	Q0P6D2
ENSG00000187775	Q9UFH2
ENSG00000187790	Q8IYD8
ENSG00000187792	Q9UC06
ENSG00000187800	Q5VY43
ENSG00000187801	Q9UJL9
ENSG00000187806	A6NGA9
ENSG00000187824	Q6QAJ8
ENSG00000187833	A6NCI8
ENSG00000187860	Q569K6
ENSG00000187866	Q96E09
ENSG00000187867	A6NDB9
ENSG00000187902	A6NL88
ENSG00000187908	Q9UGM3
ENSG00000187912	Q6ZS10
ENSG00000187922	Q6JVE6
ENSG00000187954	P0DTL6
ENSG00000187957	Q8NFT8
ENSG00000187969	Q8WW36
ENSG00000187987	Q3MJ62
ENSG00000188026	Q5EBL4
ENSG00000188033	Q9ULM2
ENSG00000188037	P35523
ENSG00000188039	Q149M9
ENSG00000188056	Q6UXN2
ENSG00000188070	C9JLR9
ENSG00000188092	P0CG08
ENSG00000188095	Q0VG99
ENSG00000188107	Q5T1H1
ENSG00000188112	Q5T0Z8
ENSG00000188120	Q9NQZ3
ENSG00000188124	A6NM03
ENSG00000188130	P53778
ENSG00000188152	Q5VZR2
ENSG00000188155	P60371
ENSG00000188157	O00468
ENSG00000188158	Q6T4R5
ENSG00000188162	Q6ZRI0
ENSG00000188167	Q6ZT21
ENSG00000188171	Q68DY1
ENSG00000188176	Q2TAL5
ENSG00000188177	P61129
ENSG00000188186	Q0VGL1
ENSG00000188199	A6NNL0
ENSG00000188227	Q6ZN11
ENSG00000188277	A8K5M9
ENSG00000188282	Q6ZNE9
ENSG00000188295	Q96BR6
ENSG00000188305	Q6ZS72
ENSG00000188306	A6NIV6
ENSG00000188315	Q6ZUJ4
ENSG00000188316	A6NNW6
ENSG00000188321	Q9BR84
ENSG00000188322	Q52WX2
ENSG00000188324	A6NF89
ENSG00000188338	Q99624
ENSG00000188352	Q5VW36
ENSG00000188375	Q6NXT2
ENSG00000188385	Q5VZ66
ENSG00000188396	Q5JR98
ENSG00000188452	Q49MI3
ENSG00000188467	Q71RS6
ENSG00000188483	Q5T953
ENSG00000188501	Q6UWM7
ENSG00000188523	Q6ZQR2
ENSG00000188542	Q4G0W2
ENSG00000188554	Q14596
ENSG00000188559	Q2PPJ7
ENSG00000188573	A6NHQ2
ENSG00000188582	Q6ZVX9
ENSG00000188596	Q96N23
ENSG00000188611	Q9NR71
ENSG00000188613	Q8WY41
ENSG00000188620	A6NHT5
ENSG00000188626	H3BSY2
ENSG00000188629	Q13360
ENSG00000188687	Q9BY07
ENSG00000188706	Q9Y397
ENSG00000188716	Q68J44
ENSG00000188738	Q5CZC0
ENSG00000188766	Q2MJR0
ENSG00000188778	P13945
ENSG00000188779	P84550
ENSG00000188783	P51888
ENSG00000188785	Q8NEK5
ENSG00000188800	Q7Z6W1
ENSG00000188803	Q6ZSJ9
ENSG00000188807	Q5SNT2
ENSG00000188816	A2RU54
ENSG00000188818	Q9H8X9
ENSG00000188846	P50914
ENSG00000188848	Q6ZU67
ENSG00000188878	Q8TES7
ENSG00000188895	Q68DK7
